name,category,neighborhood,full_address,rating,review_count,phone,website,links_on_site,google_maps_url,scraped_at
Taem Bakery | Merkato | ጣዕም ዳቦ | መርካቶ,Bakery,Addis Ababa,"2PMP+PMQ, Addis Ababa, Ethiopia",5.0,4.0,+251 92 379 4524,http://taembakery.com/,https://p6dev.com/ | https://play.google.com/store/apps/details?id=com.taembakery.taem_bakery | https://taembakery.com | https://taembakery.com/about | https://taembakery.com/contact | https://taembakery.com/privacy-policy | https://taembakery.com/product/121 | https://taembakery.com/product/122 | https://taembakery.com/product/124 | https://taembakery.com/product/125 | https://taembakery.com/product/126 | https://taembakery.com/product/127 | https://taembakery.com/product/130 | https://taembakery.com/product/131 | https://taembakery.com/shop,,2026-05-10T06:40:20.566032+00:00
Aberus Bakery,Bakery,Addis Ababa,"2PCM+87P, Dej. Mekonin Demisaw St, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:40:20.566032+00:00
Genet Bakery,Bakery,Addis Ababa,"S Africa St, Addis Ababa, Ethiopia",5.0,1.0,+251 91 262 8808,,,,2026-05-10T06:40:20.566032+00:00
kereyu bakery,Bakery,Addis Ababa,"Uganda St, Addis Ababa, Ethiopia",5.0,3.0,,,,,2026-05-10T06:40:20.566032+00:00
Home Bakery,Bakery,Addis Ababa 1000,"Egypt St, Addis Ababa 1000, Ethiopia",5.0,2.0,+251 95 001 3162,,,,2026-05-10T06:40:20.566032+00:00
Melessie Dabo Beat,Bakery,Addis Ababa,"2PFJ+GFP, Unnamed Road, Addis Ababa, Ethiopia",4.3,7.0,,,,,2026-05-10T06:40:20.566032+00:00
Sarbet Cafe,Bakery,Addis Ababa,"Pushkin Monument, Roosevelt St, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:20.566032+00:00
BEREKA BAKERY,Bakery,Addis Ababa,"XPPC+JC5, Unnamed Road, Addis Ababa, Ethiopia",5.0,2.0,,,,,2026-05-10T06:40:20.566032+00:00
Creamers Pastry,Bakery,Addis Ababa,"XPRG+F8X, Addis Ababa, Ethiopia",5.0,1.0,+251 98 625 6060,,,,2026-05-10T06:40:25.504957+00:00
Tetelesta Bakery And Pastry P L C,Manufacturer,Addis Ababa,"2P7R+5G7, Addis Ababa, Ethiopia",,,+251 91 151 4955,,,,2026-05-10T06:40:25.504957+00:00
Bilo's Pastry | Karl Square | ቢሎስ ኬክ ቤት | ካርል አደባባይ | RIDE 8294,Cafe,Addis Ababa,"XPWH+4MF, S Africa St, Addis Ababa, Ethiopia",3.7,35.0,+251 11 320 7464,,,,2026-05-10T06:40:25.504957+00:00
Asela,Bakery,Asela,"2P7R+C2V, Asela, Ethiopia",3.8,13.0,,,,,2026-05-10T06:40:25.504957+00:00
Alem Gena Bakery,Bakery,Addis Ababa,"2PPP+2H9, Addis Ababa, Ethiopia",5.0,2.0,,,,,2026-05-10T06:40:25.504957+00:00
Gebata Bakery's,Bakery,Addis Ababa,"2P6M+J39, Chad St, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:25.504957+00:00
Mati Bakery ማቲ ዳቦ,Bakery,Addis Ababa,"2P5P+J42, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:25.504957+00:00
Geja,Bakery,Addis Ababa,"2PCM+MPW, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:25.504957+00:00
Happy bakery,Bakery,Addis Ababa,"2P3M+Q5F, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:25.504957+00:00
Massari Outlet,Bakery,Addis Ababa,"2P68+VR6, Addis Ababa, Ethiopia",5.0,3.0,,,,,2026-05-10T06:40:25.504957+00:00
Shoa Bakery & Flour Factory Mexico,Bakery,Addis Ababa 1000,"2P4W+RGQ, Addis Ababa 1000, Ethiopia",3.4,5.0,+251 93 910 7466,,,,2026-05-10T06:40:25.504957+00:00
Passion Pastry,Bakery,Addis Ababa,"Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:40:25.504957+00:00
Yabets Bakery,Bakery,Addis Ababa,"Tulu dimtu Addis adama express way, Addis Ababa, Ethiopia",4.8,5.0,+251 98 811 7507,,,,2026-05-10T06:40:30.487215+00:00
Nanodas Lideta Branch,"Donut shop, Cafe",Addis Ababa,"2P6Q+8CG, Chad St, Addis Ababa, Ethiopia",2.5,2.0,,,,,2026-05-10T06:40:30.487215+00:00
Zidlena Bakery,Bakery,Addis Ababa,"2P6M+G44, Unnamed Road, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:30.487215+00:00
Benus donuts,Bakery,Addis Ababa,"251, Addis Ababa, Ethiopia",,,+251 91 005 2819,,,,2026-05-10T06:40:30.487215+00:00
maxco kk,Bakery,Addis Ababa,"2P4X+R6J, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:30.487215+00:00
Bere,Bakery,Addis Ababa,"2P7P+XGF, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:30.487215+00:00
Yenad coffee 2,Coffee shop,Addis Ababa,"Roosevelt St, Addis Ababa, Ethiopia",4.4,51.0,+251 91 188 3489,,,,2026-05-10T06:40:30.487215+00:00
Sarassimo’s Cucina,Coffee shop,Addis Ababa,"XPRH+M83, S Africa St, Addis Ababa, Ethiopia",5.0,6.0,+251 91 210 5646,,,,2026-05-10T06:40:30.487215+00:00
Fira pastry,Pastry shop,Addis Ababa 1000,"Tunisia st, Addis Ababa 1000, Ethiopia",,,+251 92 234 2050,,,,2026-05-10T06:40:30.487215+00:00
The Food Boutique | Sarbet | ዘ ፉድ ቡቲክ | ሳርቤት,Gourmet grocery store,Addis Ababa,"Nefas Silk Lafto 3/4, 5, Addis Ababa, Ethiopia",4.3,116.0,+251 91 120 9274,http://www.thefoodboutiquenovis.com/,https://thefoodboutiquenovis.com | https://thefoodboutiquenovis.com/ | https://thefoodboutiquenovis.com/about/ | https://thefoodboutiquenovis.com/catering-menu/ | https://thefoodboutiquenovis.com/contact/ | https://thefoodboutiquenovis.com/elevations-menu/ | https://thefoodboutiquenovis.com/gallery/ | https://thefoodboutiquenovis.com/menu/ | https://www.facebook.com/thefoodboutiquenovis/ | https://www.instagram.com/thefoodboutiquenovis/,,2026-05-10T06:40:30.487215+00:00
London Cafe | Bisrate Gebreal| ለንደን ካፌ | ብስራተ ገብርኤል,Coffee shop,Addis Ababa 8043,"XPWH+6H6, S Africa St, Addis Ababa 8043, Ethiopia",3.9,25.0,+251 96 957 1106,,,,2026-05-10T06:40:30.487215+00:00
Moya bakery Bisrate Gebrel Branch,Bakery,Addis Ababa 1000,"XPVH+82H, S Africa St, Addis Ababa 1000, Ethiopia",,,,,,,2026-05-10T06:40:30.487215+00:00
Ayuk Bakery And Cake Manufacturing And Distributer,Manufacturer,Addis Ababa,"2P5M+7Q4, Addis Ababa, Ethiopia",,,+251 98 471 6217,,,,2026-05-10T06:40:30.487215+00:00
Jano Bakery,Bakery,0000,"Bisrate Gebriel to Jemo Michael ADDIS ABABA, 0000, Ethiopia",5.0,2.0,+251 91 133 4489,,,,2026-05-10T06:40:30.487215+00:00
World Best Bakery Plc,Manufacturer,Addis Ababa,"XPVQ+C67, Addis Ababa, Ethiopia",,,+251 98 306 5827,,,,2026-05-10T06:40:35.546801+00:00
Tedy Cafe and Bakery,Bakery,Addis Ababa,"2P59+RVG, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:35.546801+00:00
coba cak,Bakery,Addis Ababa,"XPRQ+9P4, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:40:35.546801+00:00
Caramel Pastry,Cafe,Addis Ababa,"XPVH+C4M, St.Gabriel, Addis Ababa, Ethiopia",1.6,8.0,,,,,2026-05-10T06:40:35.546801+00:00
Classy Bakery,Bakery,Addis Ababa,"2PXW+GPR, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:35.546801+00:00
Kirubel Betel And Friends Bakery Ps,Manufacturer,AA/YK/05,"AA/YK/05, Ethiopia",,,+251 91 312 1001,,,,2026-05-10T06:40:35.546801+00:00
Hosana Bakery| ሆሳዕና ዳቦ ቤት,Bakery,Addis Ababa,"2PJJ+6J8, Gurara, Addis Ababa, Ethiopia",3.3,8.0,,,,,2026-05-10T06:40:35.546801+00:00
Ye alem ye sisay bet,Bakery,Addis Ababa,"2P68+7PF, embassy of ghana, Addis Ababa, Ethiopia",,,+251 91 369 0533,,,,2026-05-10T06:40:35.546801+00:00
Jumi bakery and cafe,Cafe,Addis Ababa,"XPQC+2PR, Addis Ababa, Ethiopia",4.0,1.0,,,,,2026-05-10T06:40:35.546801+00:00
Lilo,Bakery,Addis Ababa,"2P7M+PJ3, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:35.546801+00:00
JDAW BAKERY & PASTRY,Bakery,Addis Ababa 1165,"6 kilo lion zoo, Addis Ababa 1165, Ethiopia",3.0,2.0,+251 90 266 6662,,,,2026-05-10T06:40:35.546801+00:00
Mati Bakery Plc,Manufacturer,Addis Ababa,"2P48+QW2, Addis Ababa, Ethiopia",,,+251 91 141 8238,,,,2026-05-10T06:40:35.546801+00:00
Koyisha coffee,Coffee shop,Addis Ababa,"2P7P+6FP, Liberia St, Addis Ababa, Ethiopia",4.5,13.0,,,,,2026-05-10T06:40:35.546801+00:00
Chentro Pastry Piazza,Restaurant,Addis Ababa,"2QM3+29W, Addis Ababa, Ethiopia",4.5,2.0,,,,,2026-05-10T06:40:35.546801+00:00
Hindiya Pastry,Cafe,Addis Ababa,"2P49+RF6, Addis Ababa, Ethiopia",3.0,4.0,,,,,2026-05-10T06:40:40.616413+00:00
Fantu Supermarket,Supermarket,Addis Ababa,"XPWP+C9Q, Seychelles St, Addis Ababa, Ethiopia",3.9,18.0,+251 11 571 8740,,,,2026-05-10T06:40:40.616413+00:00
Queens bakery,Bakery,Addis Ababa,"2P78+FV4, Unnamed Road, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:40.616413+00:00
Eyman,Bakery,Addis Ababa,"Tadesse Tefera Building, Dej Wolde Mikael St, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:40.616413+00:00
Elsa Sodo And Their Friends Food Bakery Partner Sh,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 90 000 0000,,,,2026-05-10T06:40:40.616413+00:00
Belay teklu,Bakery,Addis Ababa,"2Q92+MXG, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:40.616413+00:00
Cheese Cake,Bakery,Addis Ababa,"XPXV+254, Chirkos 10, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:40.616413+00:00
Lideta,,Addis Ababa,"Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:40.616413+00:00
Kasech wefcho bet,Bakery,Addis Ababa,"2P5P+V92, Addis Ababa, Ethiopia",3.0,3.0,,,,,2026-05-10T06:40:40.616413+00:00
Bakeey,Bakery,1130,"#122 Nifas Silk Lafto K.K Kebele 04 Old Airport Area Addis Ababa, 1130, Ethiopia",,,+251 0000000,,,,2026-05-10T06:40:40.616413+00:00
Puroamore Gelato,Ice cream shop,Addis Ababa,"Addis Ababa, Ethiopia",4.7,168.0,+251 94 121 2133,,,,2026-05-10T06:40:40.616413+00:00
MESSANTA COFFEE,Coffee shop,Addis Ababa,"S AFRICA ST, Lesotho St, Addis Ababa, Ethiopia",4.1,100.0,+251 90 301 8011,https://messanta.com/,https://menu.messanta.com/ | https://messanta.com/export-docs | https://messanta.com/privacy-policy | https://messanta.com/products/alpha-blend | https://messanta.com/products/guji-blend | https://messanta.com/products/guji-uraga | https://messanta.com/products/harar | https://messanta.com/products/harar-roast | https://messanta.com/products/jimma-commercial | https://messanta.com/products/kaffa-commercial | https://messanta.com/products/kembata-adilo | https://messanta.com/products/kembata-roast | https://messanta.com/products/label-blend | https://messanta.com/products/label-single-origin | https://messanta.com/products/yirgacheffe-commercial | https://www.facebook.com/unitedfurnitureaddis | https://www.instagram.com/unitedfurnitureaddis/,,2026-05-10T06:40:40.616413+00:00
Wera Bakery,Restaurant,Addis Ababa,"2PHM+GFJ, Unnamed Road, Addis Ababa, Ethiopia",3.5,2.0,,,,,2026-05-10T06:40:40.616413+00:00
kitchen Power,"Kitchen supply store, Bakery equipment, Countertop store",Addis Ababa,"2P59+HVC, Besides Showa super market Behind ola gas station, Thorhiloch, Addis Ababa, Ethiopia",4.8,6.0,+251 99 375 0020,http://kitchenpower-et.com/,https://t.me/Qpluset | https://www.facebook.com/profile.php?id=61588951036067&mibextid=wwXIfr&mibextid=wwXIfr | https://www.tiktok.com/@qpluset | https://www.youtube.com/@Kitchenpower-qplus,,2026-05-10T06:40:40.616413+00:00
Munch German Bakery and Cafe,"Bakery, Coffee shop, Pastry shop, Pizza restaurant",Addis Ababa 7109,"XPWP+6PX, Seychelles St XPWP+6RC Addis Ababa Box, Addis Ababa 7109, Ethiopia",4.0,24.0,+251 91 121 8534,,,,2026-05-10T06:40:40.616413+00:00
Kana bakery,Building materials store,Addis Ababa,"2PFV+4H7, Addis Ababa, Ethiopia",3.0,1.0,,,,,2026-05-10T06:40:45.786301+00:00
Enbut Cake & Bakery,Bakery,Addis Ababa,"2QW8+444, Addis Ababa, Ethiopia",3.0,2.0,,,,,2026-05-10T06:40:45.786301+00:00
So'TICE Kitchen,Restaurant,Addis Ababa,"South Africa street In Front of Mulmul bakery, Addis Ababa, Ethiopia",4.9,9.0,+251 91 313 2977,,,,2026-05-10T06:40:45.786301+00:00
Akaka,Bakery,Addis Ababa,"2P4J+GJP, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:45.786301+00:00
Senaf Adugna And Friends Bakery Products Partnersh,Manufacturer,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 766 0124,,,,2026-05-10T06:40:45.786301+00:00
MOHAMMED KADIIR ABDALLA,Bakery,Addis Ababa,"XPVQ+W24, Seychelles St, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:45.786301+00:00
Weg Coffee,Coffee shop,Addis Ababa,"XPQG+VJ7, Addis Ababa, Ethiopia",4.0,60.0,+251 98 313 8091,,,,2026-05-10T06:40:45.786301+00:00
Hilina And Haymanot Manifacturing Of Bakery Produc,Manufacturer,Addis Ababa,"2P4V+MWJ, Addis Ababa, Ethiopia",,,+251 96 730 0102,,,,2026-05-10T06:40:45.786301+00:00
Donut Stop,Cafe,Addis Ababa 1000,"Next to Ari Rang Korean Restaurant, Mauritania St, Addis Ababa 1000, Ethiopia",4.1,82.0,+251 92 935 0248,,,,2026-05-10T06:40:45.786301+00:00
Birhan Shimeles And Friends Bakery Product Work Pa,Manufacturer,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 92 009 6297,,,,2026-05-10T06:40:45.786301+00:00
Shfotteria da Ramon,Bakery,Addis Ababa,"2P6J+RGC, Chad St, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:45.786301+00:00
Brown Bakery and Pastry FastFood,Bakery,Addis Ababa,"3P3C+4C3, A4, Addis Ababa, Ethiopia",4.8,4.0,+251 91 151 9048,,,,2026-05-10T06:40:48.521667+00:00
Burkitu bakery,Bakery,Addis Ababa 0000,"road, Egziabher Ab, Addis Ababa 0000, Ethiopia",,,+251 92 415 2288,,,,2026-05-10T06:40:48.521667+00:00
Yelet Bakery,Bakery,Addis Ababa,"3P7M+R65, A3, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:40:48.521667+00:00
Baget bakery,Bakery,Addis Ababa,"3P5H+C5P, Gulele 10/11/12, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:40:48.521667+00:00
Yorda pastry,Pastry shop,Addis Ababa,"Art school, Addis Ababa, Ethiopia",5.0,6.0,+251 91 347 2292,,,,2026-05-10T06:40:48.521667+00:00
Ramiz Bakery,Bakery,Addis Ababa,"3P7M+W38, Addis Ababa, Ethiopia",4.8,6.0,+251 90 007 6232,,,,2026-05-10T06:40:48.522567+00:00
Saba Bakery,Bakery,Addis Ababa,"2PXG+RP8, Addis Ababa, Ethiopia",3.8,13.0,,,,,2026-05-10T06:40:48.522567+00:00
Marber Bakery,Bakery,Addis Ababa,"Kechene Medhane Alem, Dej. Haileselassie Street, Addis Ababa, Ethiopia",5.0,1.0,+251 91 106 1106,,,,2026-05-10T06:40:53.360377+00:00
Radeya Bakery and Pastry,Bakery,Addis Ababa 1000,"Sylvia Pankhurst St, Addis Ababa 1000, Ethiopia",5.0,1.0,+251 91 140 4965,,,,2026-05-10T06:40:53.360377+00:00
Grand Bakery,Bakery,Addis Ababa,"2Q5J+G8W, Addis Ababa, Ethiopia",4.3,30.0,,,,,2026-05-10T06:40:53.360377+00:00
Emma Bakery,Bakery,Addis Ababa,"3P8M+33J, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:40:53.360377+00:00
KUL SHAY,Bakery,Addis Ababa,"3P7C+Q77, Addis Ababa, Ethiopia",5.0,1.0,+251 98 997 4522,,,,2026-05-10T06:40:53.360377+00:00
Sumeya,Bakery,Addis Ababa,"3P5G+8MM, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:40:53.360377+00:00
ፍረሆት ዳቦ መጋገሪያ Frehot Bakery,Bakery,Addis Ababa,"2PR6+MV7, Addis Ababa, Ethiopia",4.7,3.0,+251 91 306 1619,https://www.facebook.com/Frehot-Bakery-1408233676171090/?ref=your_pages://,,,2026-05-10T06:40:53.360377+00:00
Central Pastry( Mana Paastaa Senteraalii),Bakery,Addis Ababa,"2PMP+2XM, Addis Ababa, Ethiopia",3.5,2.0,,,,,2026-05-10T06:40:53.360377+00:00
Blue bakery,Bakery,Addis Ababa,"2PQQ+356, Addis Ababa, Ethiopia",4.7,7.0,,,,,2026-05-10T06:40:53.360377+00:00
Sham & Sherry'S,Pastry shop,Addis Ababa,"2QP4+W33, Addis Ababa, Ethiopia",4.2,5.0,+251 91 143 2140,,,,2026-05-10T06:40:53.360377+00:00
እማ ዳቦ Ema Bakery Addisu Gabiya,Bakery,Addis Ababa,"3P6P+6MG, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:40:53.360899+00:00
Hassen Bakery,Bakery,Addis Ababa,"3P3C+CRJ, Unnamed Road, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:40:53.360899+00:00
2000 Bakery,Bakery,Addis Ababa,"2PJX+W4J, Wawel St, Addis Ababa, Ethiopia",5.0,1.0,+251 96 504 7265,,,,2026-05-10T06:40:57.433304+00:00
መስቲ ሽሮ,Bakery,Addis Ababa,"2QV7+3WV, Russia St, Addis Ababa, Ethiopia",4.4,5.0,+251 91 146 5180,,,,2026-05-10T06:40:57.433304+00:00
KYRIAZIS Patisserie | Piazza | ክራይሲስ ፓስተሪ | ፒያሳ,Cafe,Addis Ababa,"2QJ3+VVJ, Dej. Jote St, Addis Ababa, Ethiopia",4.5,28.0,+251 11 111 5485,,,,2026-05-10T06:40:57.433853+00:00
Atika bakery,Bakery,Addis Ababa,"3P3M+P4J, Addis Ababa, Ethiopia",4.0,1.0,,,,,2026-05-10T06:40:57.433853+00:00
Hanit bakery,Bakery,Addis Ababa,"3P5H+P2Q, Addis Ababa, Ethiopia",5.0,2.0,,,,,2026-05-10T06:40:57.433853+00:00
City Bakery & Pastry | HabteGiyorgis,Bakery,Addis Ababa,"2PMV+Q36, Fitawrari Gebeyebu St, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:40:57.433853+00:00
Hiba Bakery,Bakery,Addis Ababa,"3P5G+9Q4, Addis Ababa, Ethiopia",4.5,2.0,+251 91 917 5757,,,,2026-05-10T06:40:57.433853+00:00
Sanayt,Bakery,Addis Ababa,"2PXP+PRJ, Addis Ababa, Ethiopia",1.0,1.0,,,,,2026-05-10T06:40:57.433853+00:00
Firfer,Bakery,Gulele 9/15,"Gulele 9/15, Ethiopia",,,,,,,2026-05-10T06:40:57.433853+00:00
Muna bakery and cack,Shopping mall,Gulele 10/11/12,"Gulele 10/11/12, Ethiopia",5.0,2.0,+251 91 230 0832,,,,2026-05-10T06:40:57.433853+00:00
Honey bakery,Bakery,Addis Ababa,"2PRH+449, Unnamed Road, Addis Ababa, Ethiopia",5.0,3.0,,,,,2026-05-10T06:41:02.312229+00:00
Hany bakery ሀኒ ዳቦ መጋገሪያ مخبز هانى,Bakery,Addis Ababa,"Malawi St, Addis Ababa, Ethiopia",4.3,3.0,+251 91 100 6605,,,,2026-05-10T06:41:02.312229+00:00
Alem anebabero(አለም አነባበሮ),Bakery,Addis Ababa,"3Q62+GW9, Addis Ababa, Ethiopia",5.0,2.0,,,,,2026-05-10T06:41:02.312229+00:00
Unity bakery Burchuko sefer,Bakery,Addis Ababa,"3P34+VQX, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:41:02.312229+00:00
Hossana bread and cake bakery| ሆሳዕና ዳቦ እና ኬክ መሸጫ,Bakery,Addis Ababa,"3Q4G+JWM, frensay taxi mazoreya, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:02.312229+00:00
Shoa Bakery | merkato | ሸዋ ዳቦ መጋገሪያ | መርካቶ,Bakery,Addis Ababa,"2PMQ+HFC, Addis Ababa, Ethiopia",4.7,3.0,,,,,2026-05-10T06:41:02.312840+00:00
Peace bakery & Pastry,"Bakery, Pastry shop",Addis Ababa,"Central African Republic St, Addis Ababa, Ethiopia",,,+251 91 173 1935,,,,2026-05-10T06:41:02.312840+00:00
Hanan Bakery | Shiromeda | ሃናን ዳቦ እና ኬክ | ሽሮሜዳ |,Bakery,Addis Ababa,"3Q76+5H3, Addis Ababa, Ethiopia",5.0,1.0,,,,,2026-05-10T06:41:02.312840+00:00
ሰናይ ዳቦ-Senay Bakery,Bakery,Addis Ababa,"Wereda 3, Addis Ababa, Ethiopia",,,+251 94 738 4076,,,,2026-05-10T06:41:02.312840+00:00
Home,Bakery,Addis Ababa,"3P8V+27, Addis Ababa, Ethiopia",4.0,2.0,,,,,2026-05-10T06:41:02.312840+00:00
Arki Bakery,Bakery,19/20,"19/20, Ethiopia",3.3,3.0,+251 91 312 9914,,,,2026-05-10T06:41:02.312840+00:00
Yasin Bakery,Bakery,Addis Ababa,"2PHH+9CJ, Congo St, Addis Ababa, Ethiopia",4.7,3.0,,,,,2026-05-10T06:41:02.312840+00:00
MESOB BAKERY,Bakery,Addis Ababa,"Ring rod, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:02.312840+00:00
Lion's Cage Pastry,Restaurant,Addis Ababa,"4 King George VI St, Addis Ababa, Ethiopia",3.2,5.0,,,,,2026-05-10T06:41:08.510736+00:00
Mati Bakery,Bakery,Addis Ababa,"3QG4+G9H, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:08.510736+00:00
Samjo Cake & Pastry material,Bakery,Addis Ababa,"2QQ4+6V8, Adwa St, Addis Ababa, Ethiopia",,,+251 11 157 1627,,,,2026-05-10T06:41:08.510736+00:00
Shoa Bakery | Piazza | ሸዋ ዳቦ | ፒያሳ,Bakery,Addis Ababa,"2QM2+P2J, Addis Ababa, Ethiopia",3.8,4.0,,,,,2026-05-10T06:41:08.510736+00:00
Caramel coffee,Pastry shop,Addis Ababa 8612,"Addis Ababa 8612, Ethiopia",,,+251 96 080 0124,,,,2026-05-10T06:41:08.510736+00:00
Old Enat guada foods,Bakery,Addis Ababa,"3Q45+JJ4, Haile Melekot St, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:08.510736+00:00
አሊፍ ደቦ,Bakery,Addis Ababa,"3Q5F+45Q, Addis Ababa, Ethiopia",,,+251 91 043 8551,,,,2026-05-10T06:41:08.510736+00:00
Emu,Bakery,Addis Ababa,"3Q49+49F, Madagascar St, Addis Ababa, Ethiopia",1.0,1.0,+251 92 052 5113,,,,2026-05-10T06:41:08.510736+00:00
Se-Ama Bakery,Bakery,Addis Ababa,"2QQ2+4JV, Addis Ababa, Ethiopia",4.0,1.0,,,,,2026-05-10T06:41:08.510736+00:00
Wow bakery and pastry product importer,Pastry shop,Addis Ababa,"Addis Mercato, Addis Ababa, Ethiopia",4.0,2.0,+251 94 705 0505,,,,2026-05-10T06:41:08.510736+00:00
Piyasaa Mekonnen Baklava | Adwa 00,Bakery,Addis Ababa,"2QM3+997, Eden St, Addis Ababa, Ethiopia",3.9,12.0,,,,,2026-05-10T06:41:08.510736+00:00
Teme And Kalayu Bakery Product P/S,Manufacturer,Addis Ababa,"YK/AA, Addis Ababa, Ethiopia",,,+251 91 469 2143,,,,2026-05-10T06:41:08.510736+00:00
Getahun Teshale And Fir Manufacture Of Bakery Prod,Manufacturer,Addis Ababa,"2PMC+9W9, Addis Ababa, Ethiopia",,,+251 92 241 8713,,,,2026-05-10T06:41:08.510736+00:00
Mentesenot bakery,Bakery,Addis Ababa,"Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:08.510736+00:00
Tikus Bakery & Pastry,Cafe,Addis Ababa,"2PHV+M76, Tesema Aba Kemaw St, Addis Ababa, Ethiopia",5.0,2.0,,,,,2026-05-10T06:41:08.512290+00:00
Kakumer Bakery,Bakery,Addis Ababa,"2PPJ+QQ8, Somalia St, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:14.478267+00:00
Bless Bakery,Bakery,Addis Ababa,"Addis Ababa, Ethiopia",4.2,11.0,+251 91 201 1474,https://t.me/blesbakery1234,https://telegram.org/ | https://telegram.org/dl?tme=b45d90513ebf4e662e_400782118361067595,,2026-05-10T06:41:14.478267+00:00
Dot Cake and Coffee,Cafe,Addis Ababa 1000,"Addis Ababa 1000, Ethiopia",4.3,3.0,+251 95 140 6740,,,,2026-05-10T06:41:14.478267+00:00
Firiko Bakery & Cake | Sefereselam,Bakery,Addis Ababa,"2PPC+P2G, Ethio tebib st, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:14.478267+00:00
Getahun And Tsedale Manufacturing Of Bakery Produc,Textile mill,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 219 8749,,,,2026-05-10T06:41:14.478267+00:00
Shoa Beakery And Flour Factory Plc,Manufacturer,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 11 465 5165,,,,2026-05-10T06:41:14.478267+00:00
Nigat Bakery,Bakery,Addis Ababa,"2QV3+WRC, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:14.478267+00:00
Assebe Bakery Shop,Bakery,Addis Ababa,"3Q3C+6WX, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:14.478267+00:00
Tiny Tiger cake,Bakery,Addis Ababa,"2PVW+7VG, Mali St, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:14.478267+00:00
Habtamu Mekdes And Chane Bakery Cake Bread Partner,Manufacturer,Addis Ababa,"3PFM+F4R, Addis Ababa, Ethiopia",,,+251 90 410 4046,,,,2026-05-10T06:41:14.478267+00:00
Ppppp,Bakery,Addis Ababa,"3P9H+X9X, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:19.796661+00:00
Mike's tiny cake,Bakery,Addis Ababa,"2PVW+7VG, Mali St, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:19.796661+00:00
Bekran Pastry,Cafe,Addis Ababa,"2PPV+PW6, Dej. Nesibu St, Addis Ababa, Ethiopia",,,+251 97 858 6959,,,,2026-05-10T06:41:19.796661+00:00
Wendesen,Bakery,Addis Ababa,"3P5P+MMP, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:19.796661+00:00
Azmud bakery,Bakery,Addis Ababa,"2PMM+82P, Addis Ababa, Ethiopia",,,,,,,2026-05-10T06:41:19.796661+00:00
Africaye Sweets And Bakery,Restaurant,Addis Ababa,"Addis Ababa, Ethiopia",,,+251 91 124 6652,,,,2026-05-10T06:41:19.796661+00:00
